ID	Phylum	Class
S004044024	Proteobacteria	Alphaproteobacteria
S002915217	Proteobacteria	Alphaproteobacteria
S000775813	Proteobacteria	Alphaproteobacteria
S003750802	Proteobacteria	Alphaproteobacteria
S003744230	Proteobacteria	Alphaproteobacteria
S004461561	Proteobacteria	Alphaproteobacteria
S004498209	Proteobacteria	Alphaproteobacteria
S004481353	Proteobacteria	Alphaproteobacteria
S000004181	Proteobacteria	Alphaproteobacteria
S000382140	Proteobacteria	Alphaproteobacteria
S000383072	Proteobacteria	Alphaproteobacteria
S000505317	Proteobacteria	Alphaproteobacteria
S000654203	Proteobacteria	Alphaproteobacteria
S000735624	Proteobacteria	Alphaproteobacteria
S001047417	Proteobacteria	Alphaproteobacteria
S001094156	Proteobacteria	Alphaproteobacteria
S001550179	Proteobacteria	Alphaproteobacteria
S003284896	Proteobacteria	Alphaproteobacteria
S003718812	Proteobacteria	Alphaproteobacteria
S003719056	Proteobacteria	Alphaproteobacteria
S003941733	Proteobacteria	Alphaproteobacteria
S004088034	Proteobacteria	Alphaproteobacteria
S004088113	Proteobacteria	Alphaproteobacteria
S004088086	Proteobacteria	Alphaproteobacteria
S004454526	Proteobacteria	Alphaproteobacteria
S004461372	Proteobacteria	Alphaproteobacteria
S004539989	Proteobacteria	Alphaproteobacteria
S004536058	Proteobacteria	Alphaproteobacteria
S000125953	Proteobacteria	Alphaproteobacteria
S000382388	Proteobacteria	Alphaproteobacteria
S000653872	Proteobacteria	Alphaproteobacteria
S004045296	Proteobacteria	Alphaproteobacteria
S004474830	Proteobacteria	Alphaproteobacteria
S004474834	Proteobacteria	Alphaproteobacteria
S000394590	Proteobacteria	Alphaproteobacteria
S000543592	Proteobacteria	Alphaproteobacteria
S003711525	Proteobacteria	Alphaproteobacteria
S000018469	Proteobacteria	Alphaproteobacteria
S000427768	Proteobacteria	Alphaproteobacteria
S000892848	Proteobacteria	Alphaproteobacteria
S000902700	Proteobacteria	Alphaproteobacteria
S001046203	Proteobacteria	Alphaproteobacteria
S001199098	Proteobacteria	Alphaproteobacteria
S001248264	Proteobacteria	Alphaproteobacteria
S001350560	Proteobacteria	Alphaproteobacteria
S001576086	Proteobacteria	Alphaproteobacteria
S001945244	Proteobacteria	Alphaproteobacteria
S002175399	Proteobacteria	Alphaproteobacteria
S002915793	Proteobacteria	Alphaproteobacteria
S002952008	Proteobacteria	Alphaproteobacteria
S003263263	Proteobacteria	Alphaproteobacteria
S003262181	Proteobacteria	Alphaproteobacteria
S003611896	Proteobacteria	Alphaproteobacteria
S003611897	Proteobacteria	Alphaproteobacteria
S004052074	Proteobacteria	Alphaproteobacteria
S004056156	Proteobacteria	Alphaproteobacteria
S004219659	Proteobacteria	Alphaproteobacteria
S004224983	Proteobacteria	Alphaproteobacteria
S004444285	Proteobacteria	Alphaproteobacteria
S004450807	Proteobacteria	Alphaproteobacteria
S004475373	Proteobacteria	Alphaproteobacteria
S000012028	Proteobacteria	Alphaproteobacteria
S000431807	Proteobacteria	Alphaproteobacteria
S000009308	Proteobacteria	Alphaproteobacteria
S000030144	Proteobacteria	Alphaproteobacteria
S000015030	Proteobacteria	Alphaproteobacteria
S000603709	Proteobacteria	Alphaproteobacteria
S000649840	Proteobacteria	Alphaproteobacteria
S001187551	Proteobacteria	Alphaproteobacteria
S001291458	Proteobacteria	Alphaproteobacteria
S001610282	Proteobacteria	Alphaproteobacteria
S001875450	Proteobacteria	Alphaproteobacteria
S003284051	Proteobacteria	Alphaproteobacteria
S003749373	Proteobacteria	Alphaproteobacteria
S004538206	Proteobacteria	Alphaproteobacteria
S000004630	Proteobacteria	Alphaproteobacteria
S000145112	Proteobacteria	Alphaproteobacteria
S000381408	Proteobacteria	Alphaproteobacteria
S000381861	Proteobacteria	Alphaproteobacteria
S000395526	Proteobacteria	Alphaproteobacteria
S000409760	Proteobacteria	Alphaproteobacteria
S000427874	Proteobacteria	Alphaproteobacteria
S000482849	Proteobacteria	Alphaproteobacteria
S000543578	Proteobacteria	Alphaproteobacteria
S000543598	Proteobacteria	Alphaproteobacteria
S000543601	Proteobacteria	Alphaproteobacteria
S000615544	Proteobacteria	Alphaproteobacteria
S000691197	Proteobacteria	Alphaproteobacteria
S000691480	Proteobacteria	Alphaproteobacteria
S000749581	Proteobacteria	Alphaproteobacteria
S000942675	Proteobacteria	Alphaproteobacteria
S001015923	Proteobacteria	Alphaproteobacteria
S001046190	Proteobacteria	Alphaproteobacteria
S001171560	Proteobacteria	Alphaproteobacteria
S001194293	Proteobacteria	Alphaproteobacteria
S001243605	Proteobacteria	Alphaproteobacteria
S001263947	Proteobacteria	Alphaproteobacteria
S001292157	Proteobacteria	Alphaproteobacteria
S001292163	Proteobacteria	Alphaproteobacteria
S001549162	Proteobacteria	Alphaproteobacteria
S001572568	Proteobacteria	Alphaproteobacteria
S001572743	Proteobacteria	Alphaproteobacteria
S001786661	Proteobacteria	Alphaproteobacteria
S002197769	Proteobacteria	Alphaproteobacteria
S002223520	Proteobacteria	Alphaproteobacteria
S002232362	Proteobacteria	Alphaproteobacteria
S002351251	Proteobacteria	Alphaproteobacteria
S002351254	Proteobacteria	Alphaproteobacteria
S002445997	Proteobacteria	Alphaproteobacteria
S002445679	Proteobacteria	Alphaproteobacteria
S002447679	Proteobacteria	Alphaproteobacteria
S002447677	Proteobacteria	Alphaproteobacteria
S002874563	Proteobacteria	Alphaproteobacteria
S002958457	Proteobacteria	Alphaproteobacteria
S002959366	Proteobacteria	Alphaproteobacteria
S002966211	Proteobacteria	Alphaproteobacteria
S003262416	Proteobacteria	Alphaproteobacteria
S003262419	Proteobacteria	Alphaproteobacteria
S003280417	Proteobacteria	Alphaproteobacteria
S003283160	Proteobacteria	Alphaproteobacteria
S003283837	Proteobacteria	Alphaproteobacteria
S003283973	Proteobacteria	Alphaproteobacteria
S003283978	Proteobacteria	Alphaproteobacteria
S003284737	Proteobacteria	Alphaproteobacteria
S003302216	Proteobacteria	Alphaproteobacteria
S003554331	Proteobacteria	Alphaproteobacteria
S003611260	Proteobacteria	Alphaproteobacteria
S003612347	Proteobacteria	Alphaproteobacteria
S003640936	Proteobacteria	Alphaproteobacteria
S003640968	Proteobacteria	Alphaproteobacteria
S003641160	Proteobacteria	Alphaproteobacteria
S003641163	Proteobacteria	Alphaproteobacteria
S003641252	Proteobacteria	Alphaproteobacteria
S003641318	Proteobacteria	Alphaproteobacteria
S003641403	Proteobacteria	Alphaproteobacteria
S003641396	Proteobacteria	Alphaproteobacteria
S003711068	Proteobacteria	Alphaproteobacteria
S003711533	Proteobacteria	Alphaproteobacteria
S003711039	Proteobacteria	Alphaproteobacteria
S003716709	Proteobacteria	Alphaproteobacteria
S003722933	Proteobacteria	Alphaproteobacteria
S003757168	Proteobacteria	Alphaproteobacteria
S003752841	Proteobacteria	Alphaproteobacteria
S003789509	Proteobacteria	Alphaproteobacteria
S003804372	Proteobacteria	Alphaproteobacteria
S003809452	Proteobacteria	Alphaproteobacteria
S004006424	Proteobacteria	Alphaproteobacteria
S004044865	Proteobacteria	Alphaproteobacteria
S004054702	Proteobacteria	Alphaproteobacteria
S004080695	Proteobacteria	Alphaproteobacteria
S004083752	Proteobacteria	Alphaproteobacteria
S004089698	Proteobacteria	Alphaproteobacteria
S004090073	Proteobacteria	Alphaproteobacteria
S004213728	Proteobacteria	Alphaproteobacteria
S004214612	Proteobacteria	Alphaproteobacteria
S004254588	Proteobacteria	Alphaproteobacteria
S004448846	Proteobacteria	Alphaproteobacteria
S004451691	Proteobacteria	Alphaproteobacteria
S004458558	Proteobacteria	Alphaproteobacteria
S004474135	Proteobacteria	Alphaproteobacteria
S004490894	Proteobacteria	Alphaproteobacteria
S004490943	Proteobacteria	Alphaproteobacteria
S004490947	Proteobacteria	Alphaproteobacteria
S004504107	Proteobacteria	Alphaproteobacteria
S004504198	Proteobacteria	Alphaproteobacteria
S004507015	Proteobacteria	Alphaproteobacteria
S004530729	Proteobacteria	Alphaproteobacteria
S004533748	Proteobacteria	Alphaproteobacteria
S004530769	Proteobacteria	Alphaproteobacteria
S004530777	Proteobacteria	Alphaproteobacteria
S004537015	Proteobacteria	Alphaproteobacteria
S004538209	Proteobacteria	Alphaproteobacteria
S000388129	Proteobacteria	Alphaproteobacteria
S000605867	Proteobacteria	Alphaproteobacteria
S000859435	Proteobacteria	Alphaproteobacteria
S002962888	Proteobacteria	Alphaproteobacteria
S003612322	Proteobacteria	Alphaproteobacteria
S003711516	Proteobacteria	Alphaproteobacteria
S004053190	Proteobacteria	Alphaproteobacteria
S004455538	Proteobacteria	Alphaproteobacteria
S004443995	Proteobacteria	Alphaproteobacteria
S000016693	Proteobacteria	Alphaproteobacteria
S003312206	Proteobacteria	Alphaproteobacteria
S001574069	Proteobacteria	Alphaproteobacteria
S000368424	Proteobacteria	Alphaproteobacteria
S002290840	Proteobacteria	Alphaproteobacteria
S000127927	Proteobacteria	Alphaproteobacteria
S000263016	Proteobacteria	Alphaproteobacteria
S000262737	Proteobacteria	Alphaproteobacteria
S000431758	Proteobacteria	Alphaproteobacteria
S001610895	Proteobacteria	Alphaproteobacteria
S001874545	Proteobacteria	Alphaproteobacteria
S002958615	Proteobacteria	Alphaproteobacteria
S002952020	Proteobacteria	Alphaproteobacteria
S003753492	Proteobacteria	Alphaproteobacteria
S004053186	Proteobacteria	Alphaproteobacteria
S004215916	Proteobacteria	Alphaproteobacteria
S004215924	Proteobacteria	Alphaproteobacteria
S004450788	Proteobacteria	Alphaproteobacteria
S004498937	Proteobacteria	Alphaproteobacteria
S004451523	Proteobacteria	Alphaproteobacteria
S000735149	Proteobacteria	Alphaproteobacteria
S000140786	Proteobacteria	Alphaproteobacteria
S000412796	Proteobacteria	Alphaproteobacteria
S000415149	Proteobacteria	Alphaproteobacteria
S000460546	Proteobacteria	Alphaproteobacteria
S000653523	Proteobacteria	Alphaproteobacteria
S000927755	Proteobacteria	Alphaproteobacteria
S001154968	Proteobacteria	Alphaproteobacteria
S001187905	Proteobacteria	Alphaproteobacteria
S001320332	Proteobacteria	Alphaproteobacteria
S001351745	Proteobacteria	Alphaproteobacteria
S002224740	Proteobacteria	Alphaproteobacteria
S002445232	Proteobacteria	Alphaproteobacteria
S002865560	Proteobacteria	Alphaproteobacteria
S002989032	Proteobacteria	Alphaproteobacteria
S003222574	Proteobacteria	Alphaproteobacteria
S003313337	Proteobacteria	Alphaproteobacteria
S003313346	Proteobacteria	Alphaproteobacteria
S003313355	Proteobacteria	Alphaproteobacteria
S003606164	Proteobacteria	Alphaproteobacteria
S003611316	Proteobacteria	Alphaproteobacteria
S003641664	Proteobacteria	Alphaproteobacteria
S003716563	Proteobacteria	Alphaproteobacteria
S003721526	Proteobacteria	Alphaproteobacteria
S003744152	Proteobacteria	Alphaproteobacteria
S003744147	Proteobacteria	Alphaproteobacteria
S003744153	Proteobacteria	Alphaproteobacteria
S003744165	Proteobacteria	Alphaproteobacteria
S003925660	Proteobacteria	Alphaproteobacteria
S004075854	Proteobacteria	Alphaproteobacteria
S004117904	Proteobacteria	Alphaproteobacteria
S004213139	Proteobacteria	Alphaproteobacteria
S004225265	Proteobacteria	Alphaproteobacteria
S004227383	Proteobacteria	Alphaproteobacteria
S004489159	Proteobacteria	Alphaproteobacteria
S000388822	Proteobacteria	Betaproteobacteria
S000434552	Proteobacteria	Betaproteobacteria
S000548344	Proteobacteria	Betaproteobacteria
S000653806	Proteobacteria	Betaproteobacteria
S000711743	Proteobacteria	Betaproteobacteria
S000752290	Proteobacteria	Betaproteobacteria
S000824400	Proteobacteria	Betaproteobacteria
S000860375	Proteobacteria	Betaproteobacteria
S000892817	Proteobacteria	Betaproteobacteria
S000968247	Proteobacteria	Betaproteobacteria
S000980307	Proteobacteria	Betaproteobacteria
S000980221	Proteobacteria	Betaproteobacteria
S001045882	Proteobacteria	Betaproteobacteria
S001154040	Proteobacteria	Betaproteobacteria
S001577901	Proteobacteria	Betaproteobacteria
S002035408	Proteobacteria	Betaproteobacteria
S002165078	Proteobacteria	Betaproteobacteria
S002157039	Proteobacteria	Betaproteobacteria
S002225665	Proteobacteria	Betaproteobacteria
S002226879	Proteobacteria	Betaproteobacteria
S002961397	Proteobacteria	Betaproteobacteria
S003288399	Proteobacteria	Betaproteobacteria
S003291340	Proteobacteria	Betaproteobacteria
S003302516	Proteobacteria	Betaproteobacteria
S003661238	Proteobacteria	Betaproteobacteria
S003750999	Proteobacteria	Betaproteobacteria
S003753877	Proteobacteria	Betaproteobacteria
S003799027	Proteobacteria	Betaproteobacteria
S003809210	Proteobacteria	Betaproteobacteria
S004079966	Proteobacteria	Betaproteobacteria
S004082840	Proteobacteria	Betaproteobacteria
S004119471	Proteobacteria	Betaproteobacteria
S004218195	Proteobacteria	Betaproteobacteria
S004218605	Proteobacteria	Betaproteobacteria
S004224713	Proteobacteria	Betaproteobacteria
S004225578	Proteobacteria	Betaproteobacteria
S004233458	Proteobacteria	Betaproteobacteria
S004232901	Proteobacteria	Betaproteobacteria
S004252351	Proteobacteria	Betaproteobacteria
S004447282	Proteobacteria	Betaproteobacteria
S004447665	Proteobacteria	Betaproteobacteria
S004483831	Proteobacteria	Betaproteobacteria
S004482808	Proteobacteria	Betaproteobacteria
S004488436	Proteobacteria	Betaproteobacteria
S004497637	Proteobacteria	Betaproteobacteria
S004497212	Proteobacteria	Betaproteobacteria
S004498999	Proteobacteria	Betaproteobacteria
S004499006	Proteobacteria	Betaproteobacteria
S004507632	Proteobacteria	Betaproteobacteria
S004543260	Proteobacteria	Betaproteobacteria
S004068561	Proteobacteria	Betaproteobacteria
S004505544	Proteobacteria	Betaproteobacteria
S000368416	Proteobacteria	Betaproteobacteria
S000529015	Proteobacteria	Betaproteobacteria
S000691299	Proteobacteria	Betaproteobacteria
S000722751	Proteobacteria	Betaproteobacteria
S000711689	Proteobacteria	Betaproteobacteria
S000805409	Proteobacteria	Betaproteobacteria
S001015918	Proteobacteria	Betaproteobacteria
S001015903	Proteobacteria	Betaproteobacteria
S001352339	Proteobacteria	Betaproteobacteria
S001589042	Proteobacteria	Betaproteobacteria
S002165105	Proteobacteria	Betaproteobacteria
S002228444	Proteobacteria	Betaproteobacteria
S002233765	Proteobacteria	Betaproteobacteria
S002234131	Proteobacteria	Betaproteobacteria
S002234255	Proteobacteria	Betaproteobacteria
S002408815	Proteobacteria	Betaproteobacteria
S002917511	Proteobacteria	Betaproteobacteria
S003287070	Proteobacteria	Betaproteobacteria
S003751949	Proteobacteria	Betaproteobacteria
S003750895	Proteobacteria	Betaproteobacteria
S003808829	Proteobacteria	Betaproteobacteria
S003811080	Proteobacteria	Betaproteobacteria
S004007392	Proteobacteria	Betaproteobacteria
S004054441	Proteobacteria	Betaproteobacteria
S004081001	Proteobacteria	Betaproteobacteria
S004084551	Proteobacteria	Betaproteobacteria
S004217788	Proteobacteria	Betaproteobacteria
S004223972	Proteobacteria	Betaproteobacteria
S004233898	Proteobacteria	Betaproteobacteria
S004454439	Proteobacteria	Betaproteobacteria
S004449777	Proteobacteria	Betaproteobacteria
S004475965	Proteobacteria	Betaproteobacteria
S004508019	Proteobacteria	Betaproteobacteria
S000392512	Proteobacteria	Betaproteobacteria
S000528613	Proteobacteria	Betaproteobacteria
S000721652	Proteobacteria	Betaproteobacteria
S000825231	Proteobacteria	Betaproteobacteria
S000926821	Proteobacteria	Betaproteobacteria
S000926842	Proteobacteria	Betaproteobacteria
S000926849	Proteobacteria	Betaproteobacteria
S000926854	Proteobacteria	Betaproteobacteria
S000926859	Proteobacteria	Betaproteobacteria
S002304446	Proteobacteria	Betaproteobacteria
S003617081	Proteobacteria	Betaproteobacteria
S004062451	Proteobacteria	Betaproteobacteria
S004085089	Proteobacteria	Betaproteobacteria
S004212716	Proteobacteria	Betaproteobacteria
S004446661	Proteobacteria	Betaproteobacteria
S004461488	Proteobacteria	Betaproteobacteria
S004476451	Proteobacteria	Betaproteobacteria
S004501429	Proteobacteria	Betaproteobacteria
S004535857	Proteobacteria	Betaproteobacteria
S000011482	Proteobacteria	Betaproteobacteria
S000023660	Proteobacteria	Betaproteobacteria
S000629354	Proteobacteria	Betaproteobacteria
S001576207	Proteobacteria	Betaproteobacteria
S002236414	Proteobacteria	Betaproteobacteria
S004044205	Proteobacteria	Betaproteobacteria
S004446664	Proteobacteria	Betaproteobacteria
S004498399	Proteobacteria	Betaproteobacteria
S004050471	Proteobacteria	Betaproteobacteria
S004054965	Proteobacteria	Betaproteobacteria
S000541021	Proteobacteria	Betaproteobacteria
S001019887	Proteobacteria	Betaproteobacteria
S003807378	Proteobacteria	Betaproteobacteria
S003948366	Proteobacteria	Betaproteobacteria
S004064333	Proteobacteria	Betaproteobacteria
S004233920	Proteobacteria	Betaproteobacteria
S000393334	Proteobacteria	Betaproteobacteria
S002167747	Proteobacteria	Betaproteobacteria
S002167775	Proteobacteria	Betaproteobacteria
S000503463	Proteobacteria	Betaproteobacteria
S001241355	Proteobacteria	Betaproteobacteria
S001417329	Proteobacteria	Betaproteobacteria
S002175633	Proteobacteria	Betaproteobacteria
S002175680	Proteobacteria	Betaproteobacteria
S003587771	Proteobacteria	Betaproteobacteria
S004048423	Proteobacteria	Betaproteobacteria
S000006648	Proteobacteria	Betaproteobacteria
S000015421	Proteobacteria	Betaproteobacteria
S000135150	Proteobacteria	Betaproteobacteria
S000144404	Proteobacteria	Betaproteobacteria
S000261877	Proteobacteria	Betaproteobacteria
S000365528	Proteobacteria	Betaproteobacteria
S000394257	Proteobacteria	Betaproteobacteria
S000397168	Proteobacteria	Betaproteobacteria
S000398341	Proteobacteria	Betaproteobacteria
S000400069	Proteobacteria	Betaproteobacteria
S000405109	Proteobacteria	Betaproteobacteria
S000406454	Proteobacteria	Betaproteobacteria
S000434814	Proteobacteria	Betaproteobacteria
